Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0071143	742.312	307.737	354.83	800.006	329.786	327.68
FBtr0345982	29.688	9.263	9.17	8.994	9.214	9.32
FBtr0079275	12373.907	7635.791	7767.189	24784.54	9495.132	9927.327
FBtr0343152	4266.309	698.184	867.795	1188.652	1103.865	1140.67
FBtr0112898	46.628	19.462	38.462	63.009	42.999	29.271
FBtr0112899	147.723	50.759	38.853	77.253	64.154	53.085
FBtr0077427	949.621	330.297	272.387	1053.823	337.365	332.37
FBtr0077426	703.304	252.482	446.298	1226.275	449.482	512.735
FBtr0076402	186.715	57.64	60	161.628	32.235	59
FBtr0343144	0.599	0	0	0	0	0
FBtr0073928	0.401	0	0	0	0	0
FBtr0330259	8.281	1.631	3.534	6.68	1.115	1.645
FBtr0330260	9.941	0.553	3.466	12.013	1.11	1.633
FBtr0345651	0.482	0	0.484	0	0	0
FBtr0086953	0.518	0	0.516	0	0	0
FBtr0089144	2857.699	611.882	683.822	2903.138	709.451	605.108
FBtr0344870	500.301	102.836	104.178	371.862	145.604	201.966
FBtr0299804	5.106	0.491	0.48	1.998	1.742	0.488
FBtr0344806	3.017	3.077	1	0.013	0.065	0.053
FBtr0085472	1	0	0	1	0	0
FBtr0077118	518	190	229	569	160	188
FBtr0302778	10.282	3.279	4.228	16.283	6.947	4.196
FBtr0302776	4.01	1.302	1.863	3.979	1.647	2.184
FBtr0302784	13.055	1.3	1.857	8.456	1.643	2.176
FBtr0302780	30.185	19.017	14.737	40.944	19.307	19.723
FBtr0302787	6.787	3.365	2.984	30.224	9.248	6.665
FBtr0332703	35.447	15.987	16.051	35.604	27.926	38.984
FBtr0346965	6.409	4.385	3.512	4.965	3.306	3.442
FBtr0302783	9.557	3.147	4.292	7.612	6.756	4.098
FBtr0306704	541.19	126.178	194.813	408.027	146.025	128.017
FBtr0302781	119.562	87.475	77.129	147.067	51.39	69.32
FBtr0302786	123.006	30.698	46.81	251.177	92.503	63.564
FBtr0302779	68.662	45.328	17.621	148.097	44.966	53.994
FBtr0302782	86.045	52.328	33.719	42.951	42.985	35.5
FBtr0302785	11.145	8.856	7.552	17.176	11.725	13.995
FBtr0302777	3.848	1.29	1.833	3.82	1.626	2.143
FBtr0088153	4669.488	1929.79	2220.278	3444.927	1198.811	1490.776
FBtr0345952	5.512	1.21	5.722	1.073	1.189	1.224
FBtr0309303	49.666	45.781	117.591	83.514	88.141	76.992
FBtr0113477	91.607	16.643	49.6	156.829	152.069	82.967
FBtr0309302	234.897	17.171	18.525	234.688	32.661	50.318
FBtr0309301	168.009	103.924	53.142	635.837	195.155	210.565
FBtr0083252	172.916	63.657	40.141	600.818	130.2	104.159
FBtr0071770	763	303	412	713	261	305
FBtr0072499	2706.546	1103.977	1064.791	2345.086	958.885	979.942
FBtr0345592	48.135	18.023	30.209	35.914	24.115	18.058
FBtr0082749	2.415	1	0	3	0.074	0
FBtr0340668	18	4	3	16	2	3
FBtr0071430	846.975	368.982	434.055	1016.211	343.228	433.048
FBtr0340473	39.015	8.018	7.945	7.794	15.772	15.952
FBtr0070933	13269.485	5934.41	7558.727	15476.905	5185.901	6835.285
FBtr0345892	66.146	15.657	20.221	56.914	24.929	11.013
FBtr0083798	0.997	0.997	0	0.997	0	0
FBtr0087667	195	102.504	103	360	112	134
FBtr0343296	9.224	0.498	3.735	6.99	0.498	0.498
FBtr0074553	0.776	0.502	0.265	1.01	0.502	0.502
FBtr0075428	536	189	198	603	200	173
FBtr0077000	2860.786	377.881	479.638	2606.473	622.804	363.55
FBtr0077001	1813.262	802.501	795.383	1581.231	679.62	779.783
FBtr0333059	263.021	109.602	151.762	191.08	96.287	96.564
FBtr0077002	346.027	206.702	277.02	295.216	166.212	267.757
FBtr0340286	0	0	0	0.958	0.5	0
FBtr0300215	0	0	1	5.042	0.5	0
FBtr0112767	0.013	0	0.199	0	0.311	0
FBtr0333056	33.529	0	2.807	48.351	1.724	5
FBtr0331451	0	0	0	0	0	0
FBtr0077800	0	0	0	0	0	0
FBtr0290046	372.68	113.528	114.346	553.834	207.414	216.15
FBtr0334566	124.606	49.586	71.636	332.555	120.393	77.86
FBtr0343331	515.12	249.477	293.427	638.736	237.586	266.552
FBtr0071009	26.221	13.523	13.635	5.285	1.414	1.448
FBtr0071379	2.135	0	1.017	8.36	1.199	0.045
FBtr0083081	2.829	0.988	0.499	3.261	0.988	1.318
FBtr0273405	3.171	1.012	0.501	3.739	1.012	3.682
FBtr0330180	931	476	538	1002	338	454
FBtr0076259	18	3	5	22	8	5
FBtr0300314	0	0	0	0	0	0
FBtr0072570	73.059	14.727	43.261	50.72	7.418	13.54
FBtr0072571	669.221	216.952	180.85	377.832	210.378	183.162
FBtr0306850	373.72	52.322	101.889	359.448	69.205	56.298
FBtr0070586	755.304	161.605	212.578	757.482	156.718	175.496
FBtr0070587	34.485	29.001	16.376	30.94	31.353	36.177
FBtr0333793	51.428	28.245	18.683	18.358	11.87	25.508
FBtr0076898	9598.475	3747.84	4265	9206.296	3125	3850.97
FBtr0086305	5183	1853	2176	5158.987	2134	2137
FBtr0309117	102.289	58.97	68.633	104.808	54.52	52.658
FBtr0333881	135.346	75.724	86.202	127.908	85.507	68.045
FBtr0309120	2589.345	935.381	778.434	3073.199	1065.64	1040.756
FBtr0309119	5804.78	2215.283	2553.956	9106.925	3363.56	2188.736
FBtr0333880	144.862	64.234	75.722	138.497	71.265	65.628
FBtr0309118	96.655	57.872	59.355	97.912	53.4	54.333
FBtr0079753	17	2	6	9	3	2
FBtr0081700	0	0	0	0	0	0
FBtr0337023	0	0	0	0	0	0
FBtr0083563	3727.716	1648	1777	3871.598	1638	1871
FBtr0075484	426.474	158.591	152.684	497.425	146.013	132.402
FBtr0333565	106.526	30.409	23.316	53.575	24.987	60.598
FBtr0333158	4.021	2.443	1.889	4.392	1.674	4.717
FBtr0074644	145.563	30.767	37.609	75.949	19.57	12.853
FBtr0077758	32.008	10	10.239	4	1	5
FBtr0079261	1525	745	869	1507.541	590	733
FBtr0077954	5	3	5	8	3	3
FBtr0088804	2	0	0	3	1	0
FBtr0301020	574.195	152.959	228.841	808.06	175.202	109.562
FBtr0301021	609.353	121.139	118.091	508.79	140.857	98.627
FBtr0340295	2853.323	1365.156	1596.068	2717.948	1160.941	1185.584
FBtr0085370	1269.635	544	675	1693	579	638
FBtr0085554	1747.051	858	862.807	1814.567	712.83	686.714
FBtr0290030	209.519	41.54	39.748	231.371	56.654	47.159
FBtr0334703	58.564	50.414	137.622	65.113	57.581	51.573
FBtr0085553	996.092	150.782	131.476	1087.935	193.317	193.698
FBtr0300600	27.033	12.922	18.083	32.341	17.457	14.506
FBtr0334702	181.317	37.351	48.601	187.367	44.81	37.932
FBtr0085555	63.758	62.991	69.999	74.082	97.352	85.419
FBtr0086283	1111.097	663.953	594.336	1469.241	482.178	491.586
FBtr0086285	611.587	175.79	190.44	428.7	218.399	183.024
FBtr0086284	644.163	273.472	369.574	497.125	249.907	206.891
FBtr0345355	161.291	77.785	38.65	121.934	153.516	151.992
FBtr0070427	87.982	48.908	51.918	106.758	51.82	60.614
FBtr0070428	73.018	31.092	34.082	69.465	32.18	26.386
FBtr0300444	3	2	0	3	0	0
FBtr0086038	1875.862	403.99	482.864	2076.076	476.393	406.873
FBtr0345358	595.138	272.01	242.136	468.253	292.607	413.127
FBtr0290214	0	0	0	0	0	0
FBtr0345464	0.327	0	0	0	0	0
FBtr0080251	0.331	0	0	0	0	0
FBtr0345463	0.342	0	0	0	0	0
FBtr0081026	0	0	0	1	0	0
FBtr0303006	7	5.167	7.226	6.078	7.022	10.288
FBtr0347342	0.484	0	0	0	0.245	1.915
FBtr0085567	0.516	0	0	0	0.213	1.302
FBtr0301255	28	10	5	17	9	9
FBtr0082884	0.933	0	0	0	0	0.892
FBtr0346062	0.067	0	0	0	0	0.108
FBtr0081422	2964.645	963.052	1080.551	2482.117	706.822	919.124
FBtr0339562	225.872	90.948	155.449	206.883	103.178	120.876
FBtr0078423	368	125	201	543	155	180
FBtr0076030	679.337	308.36	371.313	805.989	162.635	291.016
FBtr0332129	274.796	44.64	82.687	96.011	146.365	65.984
FBtr0077715	33.24	80.509	144.414	30.176	82.079	75.578
FBtr0335126	923.342	312.052	299.987	951.151	260.033	319.68
FBtr0088485	125	37	29	115	23	41
FBtr0089615	8.363	17.65	52.383	5.39	12.452	9.714
FBtr0089616	84.651	26.742	17.491	83.411	14.642	15.077
FBtr0089618	10.127	3.737	3.448	40.446	10.173	9.826
FBtr0089620	269.258	154.251	24.323	187.547	93.232	97.428
FBtr0089619	347.762	72.231	82.253	160.978	37.064	56.109
FBtr0089617	53.254	18.429	121.427	286.273	87.12	109.513
FBtr0089621	26.456	12.959	21.891	44.621	12.375	15.478
FBtr0071060	4	0	4	7.37	6.292	2
FBtr0085181	22	12	13	35	25	22
FBtr0309218	294.661	134.399	60.437	257.629	149.997	160.447
FBtr0074813	485.339	330.601	489.563	809.598	254.003	299.553
FBtr0310420	2078.451	740.831	753.73	2275.648	673.982	750.493
FBtr0085561	60.549	26.169	72.27	95.352	26.018	49.507
FBtr0089033	1025.719	401.922	430.081	575.806	229.646	262.253
FBtr0336873	2.882	13.849	6.738	2.325	18.809	20.629
FBtr0082865	758	336	417	536	231	296
FBtr0077013	5	0	0	0	0	0
FBtr0075042	72.506	19.44	16.67	102.165	14.632	16.963
FBtr0332651	1.957	1.961	2.16	4.708	2.101	2.831
FBtr0075045	1.81	1.816	3.78	11.492	3.71	4.524
FBtr0075044	36.506	21.846	17.226	63.17	20.72	26.281
FBtr0075043	2.653	2.017	2.292	5.212	5.97	5.96
FBtr0082358	2364.443	1418	1462	2317	1214	1208
FBtr0083732	16.311	6.759	4.354	7.91	2.44	3.888
FBtr0335019	7.197	2.241	4.646	15.664	8.56	4.112
FBtr0300829	7	0	1	0	4	0
FBtr0299637	0.678	0.018	1.06	5.415	0.023	0.005
FBtr0330140	1.054	0.016	0	2.843	0.526	0.005
FBtr0299639	1.08	0.015	0	3.165	0.527	0.005
FBtr0331636	922.948	283.522	317.152	785.591	322.766	289.187
FBtr0079896	626.37	203.451	225.56	769.614	154.255	251.912
FBtr0110839	697.863	238	290	581.076	190	227.092
FBtr0346133	4728.673	2367.534	2895.299	4851.547	1916.757	2010.364
FBtr0344169	668.143	197.358	300.906	360.366	183.343	168.986
FBtr0344171	465.845	125.42	132.129	173.839	163.536	89.815
FBtr0344168	1359.921	691.877	683.794	1156.441	328.139	394.296
FBtr0344170	476.882	322.409	392.744	676.475	181.052	230.449
FBtr0346134	25.566	19.318	8.756	14.049	36.683	14.091
FBtr0302323	233.386	92.997	64.955	627.046	100.415	171.252
FBtr0083944	338.614	147.003	214.045	140.954	105.585	79.748
FBtr0083657	1708.909	573.591	805.424	798.19	496.661	397.019
FBtr0083656	5107.67	2583.407	2842.574	4961.673	1700.336	2220.931
FBtr0081590	1	0	0	0	0	0
FBtr0342581	300.483	113.012	121.904	264.757	88.714	97.114
FBtr0080286	44.1	9.143	10.978	14.128	5.263	15.018
FBtr0112762	0.002	0.001	1	0.001	0	1
FBtr0075639	8	0	0	2	1	0
FBtr0345924	59.532	10.669	20.203	58.694	7.677	6.469
FBtr0301568	13.091	13.269	11.026	26.385	8.916	16.117
FBtr0077340	23.377	23.061	17.77	12.495	12.407	9.414
FBtr0087518	1373.001	564	587.427	1435	455	443
FBtr0075117	0	0	0	0	0	0
FBtr0088752	1	0	0	1	0	0
FBtr0070201	3.088	1.012	1.005	4.195	0.5	2.044
FBtr0345506	2.947	1.003	0.995	3.928	0.5	1.989
FBtr0084802	122.119	35.949	36.753	42.244	37.812	36.65
FBtr0339247	614.606	169.036	193.14	763.09	223.942	184.629
FBtr0337024	2	1	0	2	0	0
FBtr0337025	0	0	0	0	0	0
FBtr0301286	0	0	0	0	0	0
FBtr0079344	1.252	0.311	0.668	1.328	0.668	0.333
FBtr0343867	4.057	0.311	0.667	1.562	0.667	0.333
FBtr0307033	2.486	1.378	0.665	1.314	0.665	0.334
FBtr0076019	32.757	9.489	4.903	13.597	2.9	5.579
FBtr0346911	48.678	19.431	18.474	53.379	32.567	26.385
FBtr0333384	658.256	235.512	281.255	639.609	174.622	222.782
FBtr0085991	3	0	2	2	1	0
FBtr0343290	4.853	5.065	4.998	11.042	5.019	5.08
FBtr0072225	1004.147	386.935	449.002	1144.958	342.981	338.92
FBtr0087760	1253.408	582.355	625.449	1108.561	416.6	430.476
FBtr0340493	35.592	16.645	16.551	16.439	16.4	16.524
FBtr0340053	17.831	7.099	6.043	40.904	10.39	14.659
FBtr0112919	17.846	7.121	6.683	45.779	11.129	15.286
FBtr0112920	17.172	5.701	6.822	51.549	16.05	17.247
FBtr0302200	8.237	3.759	3.79	12.148	6.356	5.23
FBtr0340054	17.745	7.102	8.401	45.112	10.168	15.367
FBtr0340055	11.169	4.218	4.261	27.508	7.906	6.211
FBtr0073911	16.05	7	5	9	6	5
FBtr0080471	1816.053	592.52	770.506	1871.481	514.992	589.516
FBtr0342639	36.947	39.48	23.494	33.519	18.008	22.484
FBtr0074684	6519.285	1453.158	1867.493	7926.85	1657.301	1443.182
FBtr0301226	2800.213	2077.344	2098.507	2251.829	1932.69	1946.062
FBtr0088508	395.424	242.645	263.281	381.752	215.927	271.935
FBtr0306807	865.172	174.834	194.61	1144.6	132.733	63.958
FBtr0112892	27.714	27.421	18.706	61.96	16.76	12.061
FBtr0333004	116.244	21.881	32.402	29.035	30.581	31.046
FBtr0078706	40	14	7	35	14	11
FBtr0089867	57.309	20.719	26.802	36.134	34.508	30.249
FBtr0305054	591.107	166.061	244.508	610.779	134.11	187.921
FBtr0343485	193.51	40.378	60.972	222.366	24.115	56.41
FBtr0089868	79.562	79.843	55.718	35.32	60.268	104.42
FBtr0334275	643.324	163.821	145.493	870.219	208.155	260.036
FBtr0344333	27.472	12.896	8.465	40.108	17.255	12.923
FBtr0334274	237.88	147.234	169.892	531.436	158.461	136.216
FBtr0334276	1780.703	656.027	822.955	1743.308	669.119	683.809
FBtr0077367	671.123	228.522	340.008	811.313	247.246	255.009
FBtr0335047	93.13	23.613	14.992	26.687	3.754	23.991
FBtr0087513	5	4	1	3	5	0
FBtr0300322	0	0	0	0	0	0
FBtr0082439	144	48	37	155	46	39
FBtr0304023	27.195	6.715	5.308	34.918	12.932	13.064
FBtr0290071	4.124	0.5	0.5	2.88	1.476	1.954
FBtr0077434	1.876	0.5	0.5	3.12	1.524	2.046
FBtr0330229	51.535	16.261	18.026	81.647	14.217	18.53
FBtr0071837	37.497	20.829	25.974	64.606	33.783	27.472
FBtr0290008	0	0	0	0	0	0
FBtr0113692	0.91	0.437	0.567	1.379	0.53	0.44
FBtr0302849	0.797	0.424	0.567	1.387	0.531	0.44
FBtr0113694	29.04	3.708	4.276	5.58	6.345	2.907
FBtr0113690	0.86	0.437	0.568	1.107	0.339	0.439
FBtr0302850	17.584	2.835	4.186	5.42	6.141	2.868
FBtr0113687	0.791	0.525	0.769	1.358	0.53	0.44
FBtr0302848	0.793	0.784	0.567	1.37	0.53	0.44
FBtr0302847	14.443	0.325	1.738	8.074	0.524	1.586
FBtr0302846	0.784	0.525	0.763	1.326	0.529	0.44
FBtr0080367	1438.675	587.454	648.726	1448.095	460.824	561.646
FBtr0072630	1.195	0	0	0	0	0
FBtr0084974	591	236	262	530	146	203
FBtr0075582	0	0	0	0	0	0
FBtr0076576	0	0	0	0	0	0
FBtr0445749	0	0	0	0	0	0
FBtr0445750	0	0	0	0	0	0
FBtr0087116	0	0	0	0	0	0
FBtr0100216	181.586	70.515	22.496	337.616	16.594	37.891
FBtr0088912	2590.584	1583.098	1384.518	1778.818	1451.112	1352.975
FBtr0088911	4944.83	1998.387	2723.986	5657.566	1625.294	1773.133
FBtr0080037	5.509	1.434	3.593	7.939	8.15	8.241
FBtr0076178	3	0	2	2	1	3
FBtr0306579	7.476	11.903	6.565	15.335	0.707	1.336
FBtr0306581	38.03	13.555	16.873	1.91	8.385	18.396
FBtr0087816	1655.311	611.12	703.328	883.064	370.835	367.197
FBtr0306583	232.091	72.693	52.406	142.855	27.183	26.648
FBtr0306580	36.359	1.731	10.498	52.356	5.31	1.059
FBtr0337029	39.686	2.716	13.643	317.356	12.485	30.522
FBtr0306582	30.571	13.965	3.873	56.03	12.848	16.955
FBtr0331979	449.181	79.876	63.757	176.46	86.644	78.429
FBtr0344926	9.295	1.439	9.058	11.634	8.604	14.458
FBtr0300807	37.177	6.841	7.894	38.731	5.819	8.789
FBtr0340048	56.325	7.156	6.86	41.644	5.252	9.573
FBtr0300806	38.186	6.871	7.935	39.829	5.84	8.841
FBtr0340047	7.709	3.557	1.311	4.666	2.089	3.003
FBtr0086712	477.109	159.515	169.695	286.042	108.129	101.217
FBtr0086711	87.891	20.485	46.305	112.958	24.871	35.783
FBtr0076735	382	178	199	449	110	154
FBtr0080144	0	0	0	1	1	0
FBtr0087170	679	250	305	757	236	265
FBtr0087611	1674.044	772.246	878.485	1403.505	641.425	804.001
FBtr0114495	12.428	28.828	9.039	32.423	23.18	12.805
FBtr0339958	15.375	32.742	11.069	40.203	25.923	15.155
FBtr0087610	74.222	46.179	41.594	28.976	56.687	27.106
FBtr0114494	710.544	275.341	366.933	1156.802	202.811	242.576
FBtr0114493	82.13	49.664	46.881	36.09	53.974	30.356
FBtr0345476	0.652	0	0.613	0.656	0.465	0.467
FBtr0299834	6.368	0	1.387	9.344	0.535	0.537
FBtr0083576	4	1	2	4	3	1
FBtr0085456	4	0	1	3	0	1
FBtr0071738	1	0	0	0	0	0
FBtr0072016	2	0	0	0	0	0
FBtr0339236	0	0	0	0	0	0
FBtr0085671	2	0	0	0	0	0
FBtr0080866	5415.279	2462.147	3047.111	6604.405	2136.786	2448.62
FBtr0333488	50.174	12.58	9.021	66.759	14.58	9.156
FBtr0333487	1203.099	186.09	190.275	249.175	178.396	161.689
FBtr0080867	45.645	10.58	16.687	15.326	26.334	28.271
FBtr0333486	28.803	23.603	18.906	15.335	14.904	17.264
FBtr0076748	261.809	103.89	147.664	256.809	107.994	113.242
FBtr0082321	6.221	2	1	5.081	2	0
FBtr0075883	3070.125	1450	1506	3254.995	1268	1204
FBtr0072901	704.867	328.781	336.038	765.1	255.113	247.904
FBtr0345587	3090.415	494.971	402.85	1182.172	408.354	352.164
FBtr0300773	197.352	749.248	995.112	1727.908	816.04	931.43
FBtr0345486	16.727	12.691	7.892	28.503	6.811	10.771
FBtr0071671	41.284	8.309	17.108	20.497	7.189	13.229
FBtr0345534	0.437	0	0	0	0	0
FBtr0072088	0.563	0	0	0	0	0
FBtr0084114	1	1	0	2	0	1
FBtr0114541	68	34	38	62	29	33
FBtr0072192	143.381	58.066	191.776	136.5	63.023	153.642
FBtr0072191	1351.619	741.934	733.224	1731.5	697.977	652.358
FBtr0308937	16.917	5.877	3.662	25.401	15.27	10.782
FBtr0070407	10.107	3.123	5.338	27.599	2.73	3.218
FBtr0078266	1	2	1	4	2	1
FBtr0340137	737.611	333.455	265.797	949.384	161.483	195.058
FBtr0340135	4838.066	1976.096	2538.29	1614.965	960.858	896.843
FBtr0071105	4973.386	1907.106	1507.422	10201.499	2922.703	2919.954
FBtr0340136	1406.365	546.342	926.491	1196.919	694.195	693.489
FBtr0300698	45.581	25.177	38.438	106.118	21.121	27.733
FBtr0086253	86.988	32.823	18.562	95.89	34.879	60.267
FBtr0331816	1.642	0	0.5	3.24	0.5	0.5
FBtr0078172	4.744	0	0.5	3.147	0.5	0.5
FBtr0112571	0.595	0.627	0	0.297	0	0
FBtr0112570	5.041	1.177	2.217	9.588	1.56	1.253
FBtr0112569	0.077	0.104	0	0.295	0	0.129
FBtr0309370	15.404	3.291	6.08	20.349	5.995	6.803
FBtr0342859	13.242	3.28	6.04	17.694	5.957	6.753
FBtr0114645	0.074	0.101	0	0.29	0	0.125
FBtr0112572	0.591	0.623	0	1.396	0	0
FBtr0309369	7.991	1.155	1.687	8.087	1.575	1.362
FBtr0072900	149.503	103.655	78.483	203.659	45.218	141.011
FBtr0331415	454.697	88.825	141.057	273.93	82.567	46.747
FBtr0289966	26.8	0.264	0.24	0.268	0.252	0.273
FBtr0331416	0.169	0.257	0.22	11.143	0.232	0.255
FBtr0071544	1	0	2	1	0	1
FBtr0078466	639	185	200	691	145	167
FBtr0335481	14.153	4.186	5.015	10.485	4.345	2.821
FBtr0335482	14.053	4.104	5.004	10.43	4.336	2.818
FBtr0300814	13.857	6.711	4.981	16.085	4.319	7.361
FBtr0071449	1396.29	494.993	548.496	1332.267	328.256	461.882
FBtr0332952	39.71	10.007	8.504	54.733	5.744	17.118
FBtr0304986	0	0	0	0	0	1
FBtr0304933	470.529	240.44	307.451	1397.668	435.312	358.636
FBtr0302700	83.185	82.475	77.599	94.274	61.177	57.152
FBtr0330283	90.419	34.307	36.462	46.024	37.013	35.838
FBtr0302699	91.18	34.067	36.191	45.587	36.733	35.577
FBtr0302698	85.37	125.94	80.978	102.626	79.803	63.661
FBtr0339906	674.524	99.852	86.344	368.753	83.161	119.414
FBtr0304934	450.852	134.117	282.909	805.401	198.161	254.129
FBtr0302697	92.601	40.355	37.521	48.252	42.954	38.384
FBtr0339907	136.31	65.914	47.648	136.275	59.128	50.739
FBtr0345849	129.557	51.533	33.897	75.99	65.559	35.47
FBtr0075453	4368	1448	1657	2845	873	1098
FBtr0299875	465.945	166.537	189.549	343.571	220.637	132.381
FBtr0334168	349.37	60.223	72.28	338.187	82.756	87.547
FBtr0334169	2114.721	434.321	469.913	1742.435	395.508	494.111
FBtr0079852	112.642	82.45	48.966	177.601	65.145	49.712
FBtr0079851	5095.145	1201.122	1116.607	4239.136	972.154	952.546
FBtr0335495	1376.564	497.428	828.427	3020.252	908.701	724.147
FBtr0091620	65	8	10	17	3	4
FBtr0082621	0	0	0	0	0	0
FBtr0335011	376.718	90.918	137.139	474.48	194.987	262.012
FBtr0085249	469.526	178.79	209.994	1045.535	362.716	314.781
FBtr0085250	784.499	230.646	343.465	468.555	219.687	101.493
FBtr0085251	344.474	331.731	238.401	511.065	160.61	320.917
FBtr0070299	1.938	33.431	28.615	6.605	15.074	25.245
FBtr0309961	153.151	125.541	157.132	305.623	168.54	166.931
FBtr0305498	2.033	26.782	21.754	5.995	15.153	18.03
FBtr0307895	2.768	44.666	71.15	8.277	37.642	40.917
FBtr0339273	0.74	13.466	8.106	3.911	7.801	12.448
FBtr0100557	1599.874	55.948	49.364	1111.722	52.879	44.544
FBtr0305499	211.978	63.219	58.567	146.241	83.447	51.812
FBtr0339274	4.153	46.271	56.708	17.744	53.03	38.379
FBtr0339272	291.591	47.885	31.646	188.424	30.889	32.668
FBtr0309962	1.258	17.746	28.142	5.44	29.196	23.815
FBtr0305497	1.31	29.632	13.645	5.761	64.57	51.852
FBtr0309965	3691.173	52.565	23.242	1015.777	44.827	51.506
FBtr0309963	24.255	46.723	31.515	61.692	46.999	29.041
FBtr0070300	143.694	35.677	26.785	118.006	21.908	24.145
FBtr0075355	5990.52	1713.076	1917.189	7687.121	2017.875	2040.266
FBtr0075356	266.759	102.923	107.811	475.93	159.125	169.734
FBtr0333135	8.574	1.001	0.074	13.437	0.125	0.003
FBtr0076750	696	193	192	763	135	152
FBtr0299581	1734.618	483.52	450.714	1415.224	394.208	360.024
FBtr0333752	324.77	84.555	64.887	309.301	61.196	75.597
FBtr0299583	1292.054	1127.293	1386.026	1784.695	1069.97	929.344
FBtr0112680	132.742	70.146	110.068	103.443	66.794	79.332
FBtr0299582	70.524	36.41	32.298	38.055	31.111	29.341
FBtr0299579	131.479	40.349	43.162	77.599	48.312	31.344
FBtr0301659	899.976	264.669	516.395	1229.337	403.726	279.514
FBtr0333751	481.916	62.91	67.909	210.49	81.469	65.6
FBtr0070596	622.423	136.39	125.003	418.422	165.354	89.223
FBtr0333753	221.082	41.621	38.089	122.335	36.518	38.356
FBtr0345319	597.597	520.883	375.91	818.546	362.846	301.501
FBtr0299580	1503.668	120.078	111.468	1529.99	126.671	87.117
FBtr0075817	5	0	0	4	2	1
FBtr0076788	0	0	0	1	0	0
FBtr0113352	1727	502	587	1646	534	486
FBtr0112946	677.749	119.633	78.666	1211.541	160.607	113.932
FBtr0310287	98.044	20.51	39.112	114.539	33.137	32.882
FBtr0333203	718.389	134.466	147.459	344.421	146.166	136.726
FBtr0071079	762.545	358.007	415.835	1306.169	521.85	459.021
FBtr0085053	0.128	0	0	2.947	0	0
FBtr0083513	203.148	33.398	67.834	52.505	24.473	23.762
FBtr0305007	74.852	36.602	17.166	74.495	1.527	17.238
FBtr0078977	24	3	5	22	6	9
FBtr0084154	22.8	0.499	5.494	12.252	4.618	1.288
FBtr0334879	1.2	0.501	0.506	0.748	0.382	1.712
FBtr0344517	0	0	0	0	0	0
FBtr0344518	0	0.361	0	0.363	0	0
FBtr0344519	1	0.362	0	0.364	0	0
FBtr0344831	0	0	0	2	1	0
FBtr0083569	13.846	0.004	0.002	11.273	0.002	0.002
FBtr0079738	1	0	0	1	0	0
FBtr0301048	592	164	179	727	174	186
FBtr0344991	106.015	52.725	18.319	34.656	14.62	30.935
FBtr0331401	84.814	21.571	101.689	59.283	34.141	10.703
FBtr0072585	20.171	5.704	6.991	13.061	6.239	9.362
FBtr0332749	431.984	243.203	236.75	584.822	277.167	303.43
FBtr0332747	2323.226	703.259	696.487	1609.347	493.651	526.503
FBtr0073359	8535.654	3639.728	3342.855	3934.128	1397.684	1289.549
FBtr0332745	493.251	291.413	270.042	700.71	369.042	369.882
FBtr0273370	958.382	711.531	628.859	3630.438	1917.373	1450.541
FBtr0332750	756.44	340.95	349.762	592.522	261.925	295.266
FBtr0332748	1142.703	564.144	597.952	755.136	401.205	443.709
FBtr0332746	742.229	480.772	473.293	1783.853	720.954	792.121
FBtr0273403	135	41	54	141	41	66
FBtr0070592	33.283	6.645	9.693	27.629	8.789	8.113
FBtr0114487	95.863	10.656	19.829	67.374	15.773	14.966
FBtr0344077	21.951	6.066	11.784	19.359	7.785	7.257
FBtr0070591	57.132	6.473	11.835	24.695	11.898	7.855
FBtr0088431	590.666	205.142	218.462	436.884	174.695	175.313
FBtr0079695	393.759	98.86	72.762	180.622	76.757	59.934
FBtr0333419	348.326	24.85	34.01	54.44	24.128	24.528
FBtr0336885	376.67	129.421	100.302	360.063	86.625	98.169
FBtr0112743	7.943	73.659	246.359	7.813	154.014	180
FBtr0306091	130.428	13.788	35.325	118.655	30.084	18.224
FBtr0332074	5.572	18.212	4.675	8.345	4.916	9.776
FBtr0339152	0	0	0	0	0	0
FBtr0083755	0	0	0	0	0	0
FBtr0078667	1203	440	478	1189	317	431
FBtr0302955	0.007	0	0	0.004	0	0
FBtr0345909	5.993	0	1	6.996	1	3
FBtr0077390	301	158	178	315	120	137
FBtr0072161	2.083	0.001	1.007	8.212	1.044	3.296
FBtr0273238	225	55	79	99	26	45
FBtr0345675	91.14	287.85	488.841	286.192	191.011	251.26
FBtr0088210	3847.302	894.732	892.671	2882.19	757.794	582.586
FBtr0333066	612.59	75.481	62.624	319.627	83.761	64.349
FBtr0073007	0	0	0	0	0	0
FBtr0077467	7499.731	3041.012	3249.022	13376.827	2901.032	3758.298
FBtr0346582	2790.268	677.988	933.978	862.04	949.968	833.533
